accession,bits_score,start,end,description,species,tax_id
JH725554.1,73.4,451261,451378,"JH725554.1 Jaculus jaculus unplaced genomic scaffold scaffold00118, whole genome shotgun sequence",Jaculus jaculus (lesser Egyptian jerboa),51337
CM016698.1,73.3,113325271,113325438,"CM016698.1 Bos grunniens isolate yakHY00 ecotype maiwa chromosome 9, whole genome shotgun sequence",Bos grunniens (domestic yak),30521
KB107320.1,73.3,525014,525155,"KB107320.1 Myotis davidii unplaced genomic scaffold scaffold979, whole genome shotgun sequence",Myotis davidii,225400
UNPS02000582.1,73.1,14129815,14129951,"UNPS02000582.1 Vombatus ursinus genome assembly, contig: WM1_genome_scaffold582, whole genome shotgun sequence",Vombatus ursinus (common wombat),29139
CM014238.1,72.8,65383723,65383865,"CM014238.1 Rhinolophus ferrumequinum isolate MPI-CBG mRhiFer1 chromosome 13, whole genome shotgun sequence",Rhinolophus ferrumequinum (greater horseshoe bat),59479
CM025111.1,72.4,18804144,18804276,"CM025111.1 Canis lupus familiaris isolate SID07034 breed Labrador retriever chromosome 12, whole genome shotgun sequence",Canis lupus familiaris (dog),9615
NW_020356511.1,71.7,2243813,2243957,"NW_020356511.1 Vulpes vulpes strain TameXAggressive cross unplaced genomic scaffold, VulVul2.2 scaffold77, whole genome shotgun sequence",Vulpes vulpes (red fox),9627
CM025116.1,71.6,7472079,7471935,"CM025116.1 Canis lupus familiaris isolate SID07034 breed Labrador retriever chromosome 17, whole genome shotgun sequence",Canis lupus familiaris (dog),9615
CM025473.1,71.6,7369016,7368872,"CM025473.1 Canis lupus dingo isolate Sandy chromosome 17, whole genome shotgun sequence",Canis lupus dingo (dingo),286419
JH000012.1,71.6,5345293,5345174,"JH000012.1 Cricetulus griseus cell line CHO-K1 unplaced genomic scaffold scaffold470, whole genome shotgun sequence",Cricetulus griseus (Chinese hamster),10029
JACAGB010000002.1,71.4,58906903,58906763,"JACAGB010000002.1 Pipistrellus kuhlii isolate mPipKuh1 scaffold_m20_p_2, whole genome shotgun sequence",Pipistrellus kuhlii (Kuhl's pipistrelle),59472
NC_040908.2,71.4,112774454,112774608,"NC_040908.2 Phyllostomus discolor isolate MPI-MPIP mPhyDis1 chromosome 6, mPhyDis1.pri.v3, whole genome shotgun sequence",Phyllostomus discolor (pale spear-nosed bat),89673
NW_020356442.1,71.2,16034806,16034938,"NW_020356442.1 Vulpes vulpes strain TameXAggressive cross unplaced genomic scaffold, VulVul2.2 scaffold8, whole genome shotgun sequence",Vulpes vulpes (red fox),9627
JH725443.1,70.9,14814005,14813889,"JH725443.1 Jaculus jaculus unplaced genomic scaffold scaffold00007, whole genome shotgun sequence",Jaculus jaculus (lesser Egyptian jerboa),51337
KL203914.1,70.8,15021843,15021963,"KL203914.1 Nannospalax galili isolate Female #2095 unplaced genomic scaffold scaffold100, whole genome shotgun sequence",Nannospalax galili (Upper Galilee mountains blind mole rat),1026970
JH725444.1,70.7,45472206,45472322,"JH725444.1 Jaculus jaculus unplaced genomic scaffold scaffold00008, whole genome shotgun sequence",Jaculus jaculus (lesser Egyptian jerboa),51337
CM016641.2,70.5,6493396,6493257,"CM016641.2 Camelus dromedarius isolate Drom800 breed African chromosome 15, whole genome shotgun sequence",Camelus dromedarius (Arabian camel),9838
KB017763.1,70.5,4199630,4199491,"Camelus ferus unplaced genomic scaffold scaffold1616, whole genome shotgun sequence.",Camelus ferus (Wild Bactrian camel),419612
NW_011515960.1,70.5,870749,870888,"NW_011515960.1 Camelus bactrianus breed Alxa unplaced genomic scaffold, Ca_bactrianus_MBC_1.0 scaffold365, whole genome shotgun sequence",Camelus bactrianus (Bactrian camel),9837
CM014245.1,70.3,17433440,17433591,"CM014245.1 Rhinolophus ferrumequinum isolate MPI-CBG mRhiFer1 chromosome 20, whole genome shotgun sequence",Rhinolophus ferrumequinum (greater horseshoe bat),59479
NC_040907.2,70,9899596,9899450,"NC_040907.2 Phyllostomus discolor isolate MPI-MPIP mPhyDis1 chromosome 5, mPhyDis1.pri.v3, whole genome shotgun sequence",Phyllostomus discolor (pale spear-nosed bat),89673
NC_050198.1,70,66531244,66531102,"NC_050198.1 Phyllostomus discolor isolate MPI-MPIP mPhyDis1 chromosome X, mPhyDis1.pri.v3, whole genome shotgun sequence",Phyllostomus discolor (pale spear-nosed bat),89673
JAATJV010154237.1,69.7,72514,72397,"JAATJV010154237.1 Sciurus carolinensis isolate SUZIE scaffold11899, whole genome shotgun sequence",Sciurus carolinensis (gray squirrel),30640
UNPS02011591.1,69.6,347209,347052,"UNPS02011591.1 Vombatus ursinus genome assembly, contig: WM1_genome_scaffold11591, whole genome shotgun sequence",Vombatus ursinus (common wombat),29139
CM000370.1,69.5,478411486,478411645,"Monodelphis domestica chromosome 3, whole genome shotgun sequence.",Monodelphis domestica (gray short-tailed opossum),13616
KL200298.1,69.3,147960,148082,"KL200298.1 Nannospalax galili isolate Female #2095 unplaced genomic scaffold scaffold514, whole genome shotgun sequence",Nannospalax galili (Upper Galilee mountains blind mole rat),1026970
CAJHUB010000677.1,69.2,7237986,7237842,"CAJHUB010000677.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro708, whole genome shotgun sequence",Nyctereutes procyonoides (raccoon dog),34880
JABWUV010000002.1,69.1,100578194,100578335,"JABWUV010000002.1 Myotis myotis isolate mMyoMyo1 scaffold_m19_p_2, whole genome shotgun sequence",Myotis myotis,51298
CM019254.1,68.8,19576741,19576634,"CM019254.1 Piliocolobus tephrosceles isolate RC106 chromosome 15, whole genome shotgun sequence",Piliocolobus tephrosceles (Ugandan red Colobus),591936
NTJE010518666.1,68.4,1,85,"NTJE010518666.1 Eschrichtius robustus isolate AM-GW-M-EMB-4M-20130531 contig_600423, whole genome shotgun sequence",Eschrichtius robustus (grey whale),9764
JH725467.1,68.1,22758143,22758027,"JH725467.1 Jaculus jaculus unplaced genomic scaffold scaffold00031, whole genome shotgun sequence",Jaculus jaculus (lesser Egyptian jerboa),51337
CM000814.5,67.7,126089574,126089723,"CM000814.5 Sus scrofa isolate TJ Tabasco breed Duroc chromosome 3, whole genome shotgun sequence",Sus scrofa (pig),9823
CM007668.1,67.5,150165347,150165452,"CM007668.1 Microcebus murinus isolate mixed chromosome 8, whole genome shotgun sequence",Microcebus murinus (gray mouse lemur),30608
PVHT020000193.1,67.5,21347845,21347704,"PVHT020000193.1 Catagonus wagneri isolate BS18 Sc2sB16_163;HRSCAF=32593_0, whole genome shotgun sequence",Catagonus wagneri (Chacoan peccary),51154
LR738622.1,67.4,119042020,119042146,"LR738622.1 Sciurus vulgaris genome assembly, chromosome: 11",Sciurus vulgaris (Eurasian red squirrel),55149
CM025468.1,66.8,18460806,18460938,"CM025468.1 Canis lupus dingo isolate Sandy chromosome 12, whole genome shotgun sequence",Canis lupus dingo (dingo),286419
JACAGB010000002.1,66.8,102377306,102377165,"JACAGB010000002.1 Pipistrellus kuhlii isolate mPipKuh1 scaffold_m20_p_2, whole genome shotgun sequence",Pipistrellus kuhlii (Kuhl's pipistrelle),59472
JH393664.1,66.5,758151,758267,"JH393664.1 Spermophilus tridecemlineatus unplaced genomic scaffold scaffold00386, whole genome shotgun sequence",Spermophilus tridecemlineatus (thirteen-lined ground squirrel),43179
NW_019154119.1,66.3,15681996,15682142,"NW_019154119.1 Enhydra lutris kenyoni isolate GAN:26980312 unplaced genomic scaffold, ASM228890v2 scaffoldscaffold35, whole genome shotgun sequence",Enhydra lutris kenyoni,391180
GL429788.1,65.9,7377312,7377454,"Myotis lucifugus unplaced genomic scaffold scaffold_21, whole genome shotgun sequence.",Myotis lucifugus (little brown bat),59463
JH000252.1,65.6,1839049,1838930,"JH000252.1 Cricetulus griseus cell line CHO-K1 unplaced genomic scaffold scaffold119, whole genome shotgun sequence",Cricetulus griseus (Chinese hamster),10029
JH725519.1,65.6,6970284,6970416,"JH725519.1 Jaculus jaculus unplaced genomic scaffold scaffold00083, whole genome shotgun sequence",Jaculus jaculus (lesser Egyptian jerboa),51337
CYRY02002147.1,65.4,299598,299754,"CYRY02002147.1 Gulo gulo genome assembly, contig: scaffold1193, whole genome shotgun sequence",Gulo gulo (wolverine),48420
NW_018343955.1,65.1,35897981,35898119,"NW_018343955.1 Phascolarctos cinereus isolate Bilbo 61053 unplaced genomic scaffold, phaCin_unsw_v4.1 phaCin_unsw_v4.1.fa.scaf00004, whole genome shotgun sequence",Phascolarctos cinereus (koala),38626
JH725522.1,65,6224889,6225005,"JH725522.1 Jaculus jaculus unplaced genomic scaffold scaffold00086, whole genome shotgun sequence",Jaculus jaculus (lesser Egyptian jerboa),51337
NW_004801632.1,64.9,4443621,4443751,"NW_004801632.1 Mesocricetus auratus isolate Golden Hamster female 1 unplaced genomic scaffold, MesAur1.0 scaffold00029, whole genome shotgun sequence",Mesocricetus auratus (golden hamster),10036
GL429850.1,64.6,3794500,3794356,"Myotis lucifugus unplaced genomic scaffold scaffold_83, whole genome shotgun sequence.",Myotis lucifugus (little brown bat),59463
JACAGB010000011.1,64.6,12728693,12728836,"JACAGB010000011.1 Pipistrellus kuhlii isolate mPipKuh1 scaffold_m20_p_11, whole genome shotgun sequence",Pipistrellus kuhlii (Kuhl's pipistrelle),59472
NW_006409249.1,64.5,39203,39319,"NW_006409249.1 Chrysochloris asiatica unplaced genomic scaffold, ChrAsi1.0 scaffold00731, whole genome shotgun sequence",Chrysochloris asiatica,185453
JH725502.1,64.4,925242,925357,"JH725502.1 Jaculus jaculus unplaced genomic scaffold scaffold00066, whole genome shotgun sequence",Jaculus jaculus (lesser Egyptian jerboa),51337
CM000369.1,64.3,264436858,264436722,"Monodelphis domestica chromosome 2, whole genome shotgun sequence.",Monodelphis domestica (gray short-tailed opossum),13616
KE162632.1,64.1,1837168,1837024,"KE162632.1 Myotis brandtii unplaced genomic scaffold scaffold268, whole genome shotgun sequence",Myotis brandtii,109478
JAATJV010379768.1,63.8,33739,33582,"JAATJV010379768.1 Sciurus carolinensis isolate SUZIE scaffold37261, whole genome shotgun sequence",Sciurus carolinensis (gray squirrel),30640
JACASE010000004.1,63.5,96157904,96157776,"JACASE010000004.1 Rousettus aegyptiacus isolate mRouAeg1 scaffold_m13_p_4, whole genome shotgun sequence",Rousettus aegyptiacus (Egyptian rousette),9407
KE721841.1,63.2,29340,29207,"KE721841.1 Panthera tigris altaica isolate TaeGuk unplaced genomic scaffold scaffold224, whole genome shotgun sequence",Panthera tigris altaica (Amur tiger),74533
NW_018344117.1,63.2,6421340,6421205,"NW_018344117.1 Phascolarctos cinereus isolate Bilbo 61053 unplaced genomic scaffold, phaCin_unsw_v4.1 phaCin_unsw_v4.1.fa.scaf00166, whole genome shotgun sequence",Phascolarctos cinereus (koala),38626
CM000792.1,63.2,139626731,139626603,"Oryctolagus cuniculus chromosome 3, whole genome shotgun sequence.",Oryctolagus cuniculus (rabbit),9986
NW_017731521.1,63.1,1511619,1511777,"NW_017731521.1 Hipposideros armiger isolate ML-2016 unplaced genomic scaffold, ASM189008v1, whole genome shotgun sequence",Hipposideros armiger,186990
LR735558.1,63.1,154053025,154053184,"LR735558.1 Sarcophilus harrisii genome assembly, chromosome: 5",Sarcophilus harrisii (Tasmanian devil),9305
UNPS02014841.1,62.9,21407940,21408064,"UNPS02014841.1 Vombatus ursinus genome assembly, contig: WM1_genome_scaffold14841, whole genome shotgun sequence",Vombatus ursinus (common wombat),29139
CM000824.5,62.8,207605211,207605074,"Sus scrofa isolate TJ Tabasco breed Duroc chromosome 13, whole genome shotgun sequence.",Sus scrofa (pig),9823
CM018477.1,62.7,36744464,36744331,"CM018477.1 Panthera leo isolate Brooke chromosome F2, whole genome shotgun sequence",Panthera leo (lion),9689
KL203914.1,62.4,5237901,5238056,"KL203914.1 Nannospalax galili isolate Female #2095 unplaced genomic scaffold scaffold100, whole genome shotgun sequence",Nannospalax galili (Upper Galilee mountains blind mole rat),1026970
NW_017871143.1,62.4,268942,269078,"NW_017871143.1 Castor canadensis isolate Ward unplaced genomic scaffold, C.can genome v1.0 scaffold_1816, whole genome shotgun sequence",Castor canadensis (American beaver),51338
GL429788.1,62.3,4439889,4440029,"Myotis lucifugus unplaced genomic scaffold scaffold_21, whole genome shotgun sequence.",Myotis lucifugus (little brown bat),59463
PVHT020004131.1,62.3,199098,198965,"PVHT020004131.1 Catagonus wagneri isolate BS18 Sc2sB16_4083;HRSCAF=47626, whole genome shotgun sequence",Catagonus wagneri (Chacoan peccary),51154
JABWUV010000019.1,62,9606448,9606570,"JABWUV010000019.1 Myotis myotis isolate mMyoMyo1 scaffold_m19_p_19, whole genome shotgun sequence",Myotis myotis,51298
UNPS02012709.1,61.9,105127,104992,"UNPS02012709.1 Vombatus ursinus genome assembly, contig: WM1_genome_scaffold12709, whole genome shotgun sequence",Vombatus ursinus (common wombat),29139
NW_025422123.1,61.8,16813243,16813372,"NW_025422123.1 Mustela putorius furo isolate JIRA1106 unplaced genomic scaffold, ASM1176430v1.1 tig00003983_pilon_pilon_pilon, whole genome shotgun sequence",Mustela putorius furo (domestic ferret),9669
JAATJU010025910.1,61.3,443008,443135,"JAATJU010025910.1 Microtus ochrogaster isolate LTLLF scaffold645, whole genome shotgun sequence",Microtus ochrogaster (prairie vole),79684
CAAGRJ010020543.1,61.1,1386078,1386211,"CAAGRJ010020543.1 Lynx pardinus genome assembly, contig: lp23s36534, whole genome shotgun sequence",Lynx pardinus (Spanish lynx),191816
CM017345.2,61.1,38611732,38611599,"CM017345.2 Lynx canadensis isolate LIC74 chromosome F1, whole genome shotgun sequence",Lynx canadensis (Canada lynx),61383
NW_020339222.1,61.1,23483082,23482949,"NW_020339222.1 Puma concolor isolate SC36_Marlon unplaced genomic scaffold, PumCon1.0 scaffold_2175, whole genome shotgun sequence",Puma concolor (puma),9696
NW_020834759.1,61.1,22776875,22776742,"NW_020834759.1 Acinonyx jubatus isolate Rico unplaced genomic scaffold, Aci_jub_2 Primary Assembly Aci_jub_2_ph1_scaffold33, whole genome shotgun sequence",Acinonyx jubatus (cheetah),32536
GL430011.1,61,240913,241035,"Myotis lucifugus unplaced genomic scaffold scaffold_244, whole genome shotgun sequence.",Myotis lucifugus (little brown bat),59463
JH725487.1,61,42095,42207,"JH725487.1 Jaculus jaculus unplaced genomic scaffold scaffold00051, whole genome shotgun sequence",Jaculus jaculus (lesser Egyptian jerboa),51337
JH725533.1,61,2282800,2282681,"JH725533.1 Jaculus jaculus unplaced genomic scaffold scaffold00097, whole genome shotgun sequence",Jaculus jaculus (lesser Egyptian jerboa),51337
KE162435.1,61,365134,365012,"KE162435.1 Myotis brandtii unplaced genomic scaffold scaffold241, whole genome shotgun sequence",Myotis brandtii,109478
KE162435.1,61,367529,367407,"KE162435.1 Myotis brandtii unplaced genomic scaffold scaffold241, whole genome shotgun sequence",Myotis brandtii,109478
FNWR01000264.1,60.9,1597795,1597664,"FNWR01000264.1 Neovison vison genome assembly, contig: scaffold264, whole genome shotgun sequence",Neovison vison,452646
NW_021964185.1,60.8,6327219,6327080,"NW_021964185.1 Vicugna pacos isolate Carlotta (AHFN-0088) chromosome 15 unlocalized genomic scaffold, VicPac3.1 ScfyRBE_46;HRSCAF=353, whole genome shotgun sequence",Vicugna pacos (alpaca),30538
JAATJV010399199.1,60.4,1187008,1187127,"JAATJV010399199.1 Sciurus carolinensis isolate SUZIE scaffold530, whole genome shotgun sequence",Sciurus carolinensis (gray squirrel),30640
KB100898.1,60.3,3408061,3407918,"KB100898.1 Myotis davidii unplaced genomic scaffold scaffold111, whole genome shotgun sequence",Myotis davidii,225400
NW_025421485.1,60.3,5099872,5100018,"NW_025421485.1 Mustela putorius furo isolate JIRA1106 unplaced genomic scaffold, ASM1176430v1.1 tig00000813_pilon_pilon_pilon, whole genome shotgun sequence",Mustela putorius furo (domestic ferret),9669
JABWUV010000013.1,59.9,14741196,14741340,"JABWUV010000013.1 Myotis myotis isolate mMyoMyo1 scaffold_m19_p_13, whole genome shotgun sequence",Myotis myotis,51298
LR735554.1,59.8,196101041,196100881,"LR735554.1 Sarcophilus harrisii genome assembly, chromosome: 1",Sarcophilus harrisii (Tasmanian devil),9305
JH725490.1,59.7,11173153,11173028,"JH725490.1 Jaculus jaculus unplaced genomic scaffold scaffold00054, whole genome shotgun sequence",Jaculus jaculus (lesser Egyptian jerboa),51337
PVHT021183586.1,59.6,280264,280135,"PVHT021183586.1 Catagonus wagneri isolate BS18 Sc2sB16_1184951;HRSCAF=1231658_2, whole genome shotgun sequence",Catagonus wagneri (Chacoan peccary),51154
KZ296553.1,59.2,50266,50081,"KZ296553.1 Spermophilus dauricus unplaced genomic scaffold scaffold4594, whole genome shotgun sequence",Spermophilus dauricus (Daurian ground squirrel),99837
NW_006408649.1,58.9,9161242,9161367,"NW_006408649.1 Chrysochloris asiatica unplaced genomic scaffold, ChrAsi1.0 scaffold00131, whole genome shotgun sequence",Chrysochloris asiatica,185453
KQ022602.1,58.5,13391,13288,"KQ022602.1 Propithecus coquereli isolate 6110/MARCELLA unplaced genomic scaffold Scaffold298, whole genome shotgun sequence",Propithecus coquereli (Coquerel's sifaka),379532
CM001394.3,58.3,40951216,40951083,"Felis catus isolate Cinnamon breed Abyssinian chromosome F1, whole genome shotgun sequence.",Felis catus (domestic cat),9685
GL430572.1,58,39843,39982,"Myotis lucifugus unplaced genomic scaffold scaffold_805, whole genome shotgun sequence.",Myotis lucifugus (little brown bat),59463
NW_006408592.1,57.6,14245199,14245065,"NW_006408592.1 Chrysochloris asiatica unplaced genomic scaffold, ChrAsi1.0 scaffold00074, whole genome shotgun sequence",Chrysochloris asiatica,185453
NW_004524727.1,57.5,1317761,1317615,"NW_004524727.1 Octodon degus isolate 3935 unplaced genomic scaffold, OctDeg1.0 scaffold00151, whole genome shotgun sequence",Octodon degus (degu),10160
JABWUV010000006.1,57.4,95384233,95384094,"JABWUV010000006.1 Myotis myotis isolate mMyoMyo1 scaffold_m19_p_6, whole genome shotgun sequence",Myotis myotis,51298
JAGFMF010011799.1,56.6,7267473,7267614,"JAGFMF010011799.1 Galemys pyrenaicus isolate IBE-C5619 2611479, whole genome shotgun sequence",Galemys pyrenaicus,202257
LR738625.1,56.5,92129376,92129495,"LR738625.1 Sciurus vulgaris genome assembly, chromosome: 14",Sciurus vulgaris (Eurasian red squirrel),55149
NTJE010166942.1,56.4,6197,6124,"NTJE010166942.1 Eschrichtius robustus isolate AM-GW-M-EMB-4M-20130531 contig_184294, whole genome shotgun sequence",Eschrichtius robustus (grey whale),9764
JACAGB010000040.1,56.1,309883,310022,"JACAGB010000040.1 Pipistrellus kuhlii isolate mPipKuh1 scaffold_m20_p_40, whole genome shotgun sequence",Pipistrellus kuhlii (Kuhl's pipistrelle),59472
NW_004524604.1,56.1,18314604,18314733,"NW_004524604.1 Octodon degus isolate 3935 unplaced genomic scaffold, OctDeg1.0 scaffold00028, whole genome shotgun sequence",Octodon degus (degu),10160
NW_018343953.1,56.1,7375180,7375077,"NW_018343953.1 Phascolarctos cinereus isolate Bilbo 61053 unplaced genomic scaffold, phaCin_unsw_v4.1 phaCin_unsw_v4.1.fa.scaf00002, whole genome shotgun sequence",Phascolarctos cinereus (koala),38626
FNWR01000008.1,56.1,19657069,19657221,"FNWR01000008.1 Neovison vison genome assembly, contig: scaffold8, whole genome shotgun sequence",Neovison vison,452646
LR735555.1,56.1,167541188,167541033,"LR735555.1 Sarcophilus harrisii genome assembly, chromosome: 2",Sarcophilus harrisii (Tasmanian devil),9305
CM014236.1,55.4,4636944,4636808,"CM014236.1 Rhinolophus ferrumequinum isolate MPI-CBG mRhiFer1 chromosome 11, whole genome shotgun sequence",Rhinolophus ferrumequinum (greater horseshoe bat),59479
JH725437.1,54.8,35145765,35145633,"JH725437.1 Jaculus jaculus unplaced genomic scaffold scaffold00001, whole genome shotgun sequence",Jaculus jaculus (lesser Egyptian jerboa),51337
JH725509.1,54.5,7286664,7286549,"JH725509.1 Jaculus jaculus unplaced genomic scaffold scaffold00073, whole genome shotgun sequence",Jaculus jaculus (lesser Egyptian jerboa),51337
KE161179.1,54.5,880087,879947,"KE161179.1 Myotis brandtii unplaced genomic scaffold scaffold11, whole genome shotgun sequence",Myotis brandtii,109478
GL010028.1,54.1,102364336,102364217,"Loxodonta africana unplaced genomic scaffold scaffold_1, whole genome shotgun sequence.",Loxodonta africana (African savanna elephant),9785
NW_018343999.1,53.7,8535782,8535635,"NW_018343999.1 Phascolarctos cinereus isolate Bilbo 61053 unplaced genomic scaffold, phaCin_unsw_v4.1 phaCin_unsw_v4.1.fa.scaf00048, whole genome shotgun sequence",Phascolarctos cinereus (koala),38626
LR735557.1,53.5,216015525,216015360,"LR735557.1 Sarcophilus harrisii genome assembly, chromosome: 4",Sarcophilus harrisii (Tasmanian devil),9305
KB030947.1,52.1,5163109,5162987,"KB030947.1 Pteropus alecto unplaced genomic scaffold scaffold75, whole genome shotgun sequence",Pteropus alecto (black flying fox),9402
JACAGB010000019.1,51.8,6036101,6036239,"JACAGB010000019.1 Pipistrellus kuhlii isolate mPipKuh1 scaffold_m20_p_19, whole genome shotgun sequence",Pipistrellus kuhlii (Kuhl's pipistrelle),59472
UNPS02009062.1,51.6,1856055,1855884,"UNPS02009062.1 Vombatus ursinus genome assembly, contig: WM1_genome_scaffold9062, whole genome shotgun sequence",Vombatus ursinus (common wombat),29139
NW_011888878.1,51.5,2919920,2920042,"NW_011888878.1 Pteropus vampyrus isolate Shadow unplaced genomic scaffold, Pvam_2.0 Scaffold97, whole genome shotgun sequence",Pteropus vampyrus (large flying fox),132908
LR735555.1,50.3,167849568,167849698,"LR735555.1 Sarcophilus harrisii genome assembly, chromosome: 2",Sarcophilus harrisii (Tasmanian devil),9305
UNPS02014872.1,50,5300460,5300611,"UNPS02014872.1 Vombatus ursinus genome assembly, contig: WM1_genome_scaffold14872, whole genome shotgun sequence",Vombatus ursinus (common wombat),29139
GL429780.1,49.4,10949127,10949262,"Myotis lucifugus unplaced genomic scaffold scaffold_13, whole genome shotgun sequence.",Myotis lucifugus (little brown bat),59463
JAULJE010000018.1,49.3,15259780,15259921,"JAULJE010000018.1 Eptesicus nilssonii isolate BLF_Eptnil Scaffold_18, whole genome shotgun sequence",Eptesicus nilssoni (northern bat),59451
JH725468.1,48.9,4403267,4403157,"JH725468.1 Jaculus jaculus unplaced genomic scaffold scaffold00032, whole genome shotgun sequence",Jaculus jaculus (lesser Egyptian jerboa),51337
CAJHUB010000680.1,48.8,18273860,18274030,"CAJHUB010000680.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro710, whole genome shotgun sequence",Nyctereutes procyonoides (raccoon dog),34880
CM016973.1,48.8,146194963,146194832,"CM016973.1 Suricata suricatta isolate VVHF042 chromosome 3, whole genome shotgun sequence",Suricata suricatta (meerkat),37032
JH885538.1,48.5,1,132,"JH885538.1 Bos grunniens mutus unplaced genomic scaffold scaffold4770_1, whole genome shotgun sequence",Bos grunniens mutus,72004
LR735555.1,48.1,208707508,208707651,"LR735555.1 Sarcophilus harrisii genome assembly, chromosome: 2",Sarcophilus harrisii (Tasmanian devil),9305
JABWUV010000003.1,47.9,11394995,11394858,"JABWUV010000003.1 Myotis myotis isolate mMyoMyo1 scaffold_m19_p_3, whole genome shotgun sequence",Myotis myotis,51298
JABWUV010000006.1,47.9,10516157,10516294,"JABWUV010000006.1 Myotis myotis isolate mMyoMyo1 scaffold_m19_p_6, whole genome shotgun sequence",Myotis myotis,51298
VOAJ01004524.1,47.8,5779975,5780108,"VOAJ01004524.1 Crocuta crocuta isolate KB4526 scaffold318, whole genome shotgun sequence",Crocuta crocuta (spotted hyena),9678
GL429786.1,47.8,1724862,1725024,"Myotis lucifugus unplaced genomic scaffold scaffold_19, whole genome shotgun sequence.",Myotis lucifugus (little brown bat),59463
LR735559.1,47.3,84435541,84435699,"LR735559.1 Sarcophilus harrisii genome assembly, chromosome: 6",Sarcophilus harrisii (Tasmanian devil),9305
KE162477.1,46.6,669089,669230,"KE162477.1 Myotis brandtii unplaced genomic scaffold scaffold247, whole genome shotgun sequence",Myotis brandtii,109478
NW_017731522.1,46.6,2555485,2555296,"NW_017731522.1 Hipposideros armiger isolate ML-2016 unplaced genomic scaffold, ASM189008v1, whole genome shotgun sequence",Hipposideros armiger,186990
UNPS02014924.1,46.4,6684383,6684294,"UNPS02014924.1 Vombatus ursinus genome assembly, contig: WM1_genome_scaffold14924, whole genome shotgun sequence",Vombatus ursinus (common wombat),29139
JH721947.1,46.3,5608383,5608250,"JH721947.1 Chinchilla lanigera unplaced genomic scaffold scaffold00086, whole genome shotgun sequence",Chinchilla lanigera,34839
JACASF010000009.1,46.2,100293140,100292980,"JACASF010000009.1 Molossus molossus isolate mMolMol1 scaffold_m16_p_9, whole genome shotgun sequence",Molossus molossus (Pallas's mastiff bat),27622
NC_040910.2,45.5,88943091,88943235,"NC_040910.2 Phyllostomus discolor isolate MPI-MPIP mPhyDis1 chromosome 8, mPhyDis1.pri.v3, whole genome shotgun sequence",Phyllostomus discolor (pale spear-nosed bat),89673
KB084043.1,45.1,1,98,"KB084043.1 Pteropus alecto unplaced genomic scaffold C17465690, whole genome shotgun sequence",Pteropus alecto (black flying fox),9402
KL201547.1,45.1,3244721,3244599,"KL201547.1 Nannospalax galili isolate Female #2095 unplaced genomic scaffold scaffold397, whole genome shotgun sequence",Nannospalax galili (Upper Galilee mountains blind mole rat),1026970
NW_025421402.1,44.7,779671,779538,"NW_025421402.1 Mustela putorius furo isolate JIRA1106 unplaced genomic scaffold, ASM1176430v1.1 tig00000508_pilon_pilon_pilon, whole genome shotgun sequence",Mustela putorius furo (domestic ferret),9669
KB113354.1,44.6,449657,449795,"KB113354.1 Myotis davidii unplaced genomic scaffold scaffold1446, whole genome shotgun sequence",Myotis davidii,225400
PVHT020000081.1,44.4,2991558,2991691,"PVHT020000081.1 Catagonus wagneri isolate BS18 Sc2sB16_62;HRSCAF=24967_4, whole genome shotgun sequence",Catagonus wagneri (Chacoan peccary),51154
JAULJE010000013.1,44.1,6597531,6597660,"JAULJE010000013.1 Eptesicus nilssonii isolate BLF_Eptnil Scaffold_13, whole genome shotgun sequence",Eptesicus nilssoni (northern bat),59451
CM023459.1,44.1,145701191,145701059,"CM023459.1 Rhipicephalus microplus isolate Rmic-2018 chromosome 1, whole genome shotgun sequence",Rhipicephalus microplus (southern cattle tick),6941
JACASF010000013.1,44,93048909,93049041,"JACASF010000013.1 Molossus molossus isolate mMolMol1 scaffold_m16_p_13, whole genome shotgun sequence",Molossus molossus (Pallas's mastiff bat),27622
